Transport_ID,TripID,RouteID,StopID,StopName,WeekBeginning,NumberOfBoardings
T9394,49443,B10,13111,19 Magill Rd,2013-09-22 00:00:00,1
T9395,27190,208,12228,19 Regency Rd,2013-09-01 00:00:00,1
T9396,58872,M44,13292,U1 North Tce,2013-11-17 00:00:00,14
T9397,28093,262,13954,7 Anzac Hwy,2013-08-25 00:00:00,1
T9398,5538,622,13693,11  Portrush Rd,2014-06-01 00:00:00,36
T9399,8563,B10,13354,D1 Currie St,2014-02-23 00:00:00,1
T9400,1367,190,13853,4 Unley Rd,2013-12-15 00:00:00,12
T9401,50534,H30,13367,B2 Currie St,2013-07-21 00:00:00,1
T9402,16023,208,13001,4 Melbourne St,2014-02-09 00:00:00,1
T9403,16322,202,12017,23 Hampstead Rd,2013-12-29 00:00:00,4
T9404,50772,H31C,12874,15 Marian Rd,2013-09-08 00:00:00,2
T9405,48434,502,13328,H1 Grenfell St,2014-01-19 00:00:00,2
T9406,18968,254,12025,27 Hanson Rd,2014-04-27 00:00:00,1
T9407,13752,174,12368,22 Lower North East Rd,2014-02-09 00:00:00,7
T9408,5419,157,12513,19 Port Rd,2013-07-14 00:00:00,1
T9409,27428,224,10534,Zone I Salisbury Interchange,2013-08-25 00:00:00,46
T9410,48347,501,11213,38 Montague Rd,2013-09-29 00:00:00,2
T9411,50445,H30,13346,U2 Grenfell St,2013-07-14 00:00:00,40
T9412,3187,200B,13842,4 King William Rd,2014-06-29 00:00:00,1
T9413,51171,J2,13364,W3 Currie St,2013-09-01 00:00:00,2
T9414,15282,C1,10232,Zone C Elizabeth Interchange,2014-01-26 00:00:00,5
T9415,53304,442,10087,85 Craigmore Rd,2014-06-01 00:00:00,1
T9416,45328,162,13527,5C Sir Donald Bradman Dr,2013-10-06 00:00:00,2
T9417,51693,W91,13709,2 Greenhill Rd,2013-12-08 00:00:00,1
T9418,15961,G10,14457,16 Goodwood Rd,2014-02-09 00:00:00,1
T9419,5552,H20C,16405,1 Henley Beach Rd,2014-03-16 00:00:00,58
T9420,44713,100,13586,8D  Marion Rd,2013-08-25 00:00:00,2
T9421,14166,273,11948,29B Sudholz Rd,2014-05-25 00:00:00,1
T9422,48771,721,15748,48 Main South Rd,2013-11-03 00:00:00,2
T9423,22567,747A,16194,81 Quadrant Tce,2014-06-01 00:00:00,1
T9424,57021,300,17544,18B Springbank Rd,2013-09-15 00:00:00,4
T9425,9554,202F,11778,27 Hampstead Rd,2014-03-30 00:00:00,4
T9426,12640,252,12889,8 Hawker St,2014-03-30 00:00:00,2
T9427,461,400,10387,55 John Rice Av,2013-07-07 00:00:00,9
T9428,46476,178,12306,49A Silkes Rd,2013-06-30 00:00:00,4
T9429,30438,734,16028,68 Beach Rd,2013-11-03 00:00:00,1
T9430,27441,224,17380,33D Mawson Lakes Bvd,2014-05-11 00:00:00,5
T9431,51760,W91C,14666,21A Cashel St,2013-08-11 00:00:00,6
T9432,58822,G30,14835,23B Fiveash Dr,2013-11-24 00:00:00,9
T9433,65337,721F,18486,W Grote St,2013-12-15 00:00:00,5
T9434,48246,471,10296,58 Blackburn Rd,2014-05-04 00:00:00,10
T9435,58388,G10,13922,6 Goodwood Rd,2013-09-22 00:00:00,1
T9436,27524,224F,10717,39 Salisbury Hwy,2013-09-08 00:00:00,1
T9437,50345,H22C,16375,15A The Parade,2013-09-08 00:00:00,1
T9438,22518,745,16141,70 Liguria Cr,2014-02-23 00:00:00,1
T9439,13757,174,12622,18 / 18C Lower North East Rd,2014-01-26 00:00:00,1
T9440,6402,320,15359,45 Oakridge Rd,2014-06-01 00:00:00,1
T9441,19406,271,13330,G3 Grenfell St,2014-05-18 00:00:00,1
T9442,27054,202F,11335,35A Walkleys Rd,2013-07-07 00:00:00,3
T9443,10724,142,13330,G3 Grenfell St,2014-05-11 00:00:00,27
T9444,64410,681,14982,31 Sturt Rd,2013-12-01 00:00:00,1
T9445,45132,147,13294,D North Tce,2013-11-10 00:00:00,14
T9446,12885,W90,14240,14 Winston Av,2014-02-09 00:00:00,8
T9447,982,734,15769,50 Sherriffs Rd,2013-12-08 00:00:00,2
T9448,19593,506,11867,29C Sudholz Rd,2014-06-08 00:00:00,1
T9449,12531,172,13792,3 George St,2014-01-26 00:00:00,1
T9450,57048,300,13633,152 Portrush Rd,2013-12-15 00:00:00,1
T9451,36334,411,10737,36B Oleander Dr,2014-07-06 00:00:00,1
T9452,9243,B10,13354,D1 Currie St,2014-04-06 00:00:00,4
T9453,47786,287,13215,6 Ashley St,2013-09-29 00:00:00,2
T9454,50124,H20,16387,11 The Parade,2013-11-10 00:00:00,11
T9455,7518,286,13164,5B West Thebarton Rd,2014-03-09 00:00:00,1
T9456,57908,C1,10237,64B Playford Bvd,2013-07-21 00:00:00,3
T9457,49572,B10,13343,E3 Currie St,2013-06-30 00:00:00,1
T9458,50581,H30,16419,6 Henley Beach Rd,2013-09-15 00:00:00,2
T9459,10300,H20,13329,H Grenfell St,2014-06-01 00:00:00,17
T9460,27812,229,11460,29 Main North Rd,2013-10-13 00:00:00,24
T9461,5907,300,12212,Zone B Arndale Interchange,2014-03-09 00:00:00,11
T9462,28883,506,11372,44 Nelson Rd,2013-11-10 00:00:00,4
T9463,65344,721F,13775,2 Anzac Hwy,2013-12-01 00:00:00,1
T9464,1844,557,11766,36 Lower North East Rd,2013-07-28 00:00:00,1
T9465,2169,415,10525,58A Carlingford Dr,2013-12-08 00:00:00,1
T9466,57027,300,12281,108 Regency Rd,2013-11-17 00:00:00,2
T9467,4840,271,11618,35 North East Rd,2014-05-25 00:00:00,1
T9468,48895,733,14965,Zone C Marion Interchange,2013-08-25 00:00:00,45
T9469,13258,171,13810,5 Fullarton Rd,2014-04-20 00:00:00,1
T9470,19426,273,11886,29 North East Rd,2014-06-15 00:00:00,1
T9471,16576,M44,14826,26 Finniss St,2014-04-27 00:00:00,1
T9472,44920,141,13354,D1 Currie St,2013-12-08 00:00:00,6
T9473,58869,M44,14760,24 Marion Rd,2013-09-22 00:00:00,4
T9474,5924,300,12276,111 Regency Rd,2014-06-29 00:00:00,15
T9475,14641,G10,14877,24A Ayliffes Rd,2014-06-15 00:00:00,1
T9476,1309,273,12054,25 North East Rd,2013-07-28 00:00:00,1
T9477,56838,231,12406,16 South Rd,2013-11-10 00:00:00,2
T9478,58858,M44,13781,2 Anzac Hwy,2013-09-22 00:00:00,2
T9479,7545,286,13150,5A West Thebarton Rd,2014-07-06 00:00:00,1
T9480,63621,190,13766,2 Unley Rd,2013-12-01 00:00:00,2
T9481,12779,168,13279,R1 North Tce,2014-03-16 00:00:00,3
T9482,29746,721,13781,2 Anzac Hwy,2013-11-24 00:00:00,1
T9483,51228,M44,11049,50 Ladywood Rd,2013-06-30 00:00:00,1
T9484,44752,117,12937,18  Crittenden Rd,2013-09-15 00:00:00,3
T9485,49537,B10,13139,15 Magill Rd,2013-09-29 00:00:00,2
T9486,5469,157,16591,T1 North Tce,2013-07-07 00:00:00,1
T9487,65523,721F,15317,32 Main South Rd,2014-07-06 00:00:00,1
T9488,1270,737,15510,Zone B Aberfoyle Hub Centre In,2014-05-04 00:00:00,6
T9489,28019,248,13461,X1 Grote St,2013-11-10 00:00:00,1
T9490,12319,J1,13306,B2 Pulteney St,2014-06-01 00:00:00,19
T9491,15022,G10B,12441,14 Prospect Rd,2014-02-23 00:00:00,2
T9492,12242,167,13821,8A Galway Av,2014-01-26 00:00:00,1
T9493,18401,542X,11081,53 Elizabeth St,2014-03-09 00:00:00,1
T9494,514,452,10212,66 Woodford Rd,2013-09-08 00:00:00,1
T9495,19669,557,11588,40A Amber Rd,2014-04-20 00:00:00,1
T9496,58577,G10B,14536,18 Goodwood Rd,2013-11-03 00:00:00,1
T9497,27336,222,13019,4 O Connell St,2013-09-08 00:00:00,5
T9498,51561,W90,13345,E2 Currie St,2013-07-07 00:00:00,27
T9499,10314,H20,14181,14A Stonehouse Av,2014-02-02 00:00:00,6
T9500,27752,228F,13474,VS3 Victoria Sq,2014-05-18 00:00:00,2
T9501,57881,C1,10566,60 The Grove Wy,2013-09-01 00:00:00,5
T9502,21153,C1,10945,50 Golden Grove Rd,2014-05-11 00:00:00,4
T9503,52485,202,16279,X2 King William St,2013-10-20 00:00:00,3
T9504,36859,560P,10449,52 Brian St,2013-06-30 00:00:00,1
T9505,46542,179F,16290,U2 Victoria Sq,2013-07-21 00:00:00,31
T9506,19047,271,12473,16 North East Rd,2014-05-04 00:00:00,2
T9507,30939,838,15466,68E Exhibition Rd,2013-08-25 00:00:00,1
T9508,49513,B10,13169,10 Magill Rd,2013-09-15 00:00:00,1
T9509,2896,N4,17987,Hallett Cove,2014-01-19 00:00:00,1
T9510,19115,300H,12516,219 Woodville Rd,2014-06-08 00:00:00,1
T9511,8494,556,11544,38 Valley Rd,2013-08-25 00:00:00,5
T9512,44758,117,12839,21  Crittenden Rd,2013-08-11 00:00:00,5
T9513,27265,222,11354,31 Main North Rd,2013-12-15 00:00:00,1
T9514,45451,167C,13353,V2 Currie St,2013-09-01 00:00:00,15
T9515,48471,528,12154,21 Karoomba Av,2014-01-12 00:00:00,2
T9516,16591,M44,11274,45 Reservoir Rd,2014-05-18 00:00:00,2
T9517,56932,232,12481,14A Pym St,2013-09-22 00:00:00,3
T9518,15527,G10B,12204,17 Prospect Rd,2014-06-29 00:00:00,4
T9519,7462,281,12201,23 Mclachlan Rd,2014-06-22 00:00:00,1
T9520,5747,H30,16429,9 Henley Beach Rd,2014-05-11 00:00:00,1
T9521,5735,117,12933,16 Grange Rd,2014-01-26 00:00:00,3
T9522,33199,820,13338,F3 Grenfell St,2013-07-14 00:00:00,31
T9523,2434,430,17286,60 Highfield Dr,2013-12-15 00:00:00,1
T9524,56658,195F,14685,23 Main Rd,2013-09-01 00:00:00,10
T9525,48880,733,15826,48 Bains Rd,2013-07-21 00:00:00,1
T9526,50960,J1,16408,3 Henley Beach Rd,2014-01-12 00:00:00,3
T9527,16980,200,13969,7 King William Rd,2014-04-13 00:00:00,2
T9528,12425,239,13341,T3 Grenfell St,2014-01-19 00:00:00,2
T9529,5641,100,12833,22 Crittenden Rd,2014-03-16 00:00:00,1
T9530,14342,150,12768,13 Port Rd,2014-02-23 00:00:00,1
T9531,19306,556,11701,36A Valley Rd,2014-05-11 00:00:00,1
T9532,49277,749,16128,73 Saltfleet St,2013-11-03 00:00:00,2
T9533,5926,300,12521,219 Woodville Rd,2014-06-15 00:00:00,1
T9534,16659,252,12411,21 Torrens Rd,2013-09-22 00:00:00,1
T9535,65031,720,13503,1 Sir Donald Bradman Dr,2014-05-11 00:00:00,2
T9536,58254,G10,12658,10 Prospect Rd,2013-12-29 00:00:00,6
T9537,13228,171,13758,3 Glen Osmond Rd,2014-04-20 00:00:00,1
T9538,47958,288S,13226,10 Ashley St,2013-09-15 00:00:00,2
T9539,50495,H30,16406,2 Henley Beach Rd,2013-12-22 00:00:00,1
T9540,6688,178,12760,13A Payneham Rd,2014-05-18 00:00:00,1
T9541,9739,B10,13029,21 St Bernards Rd,2014-03-30 00:00:00,6
T9542,11153,147,13653,7 Stuart Rd,2014-04-13 00:00:00,7
T9543,5926,300,12521,219 Woodville Rd,2014-03-16 00:00:00,2
T9544,58822,G30,14542,18 Goodwood Rd,2014-01-19 00:00:00,7
T9545,28555,441,17300,76E Uley Rd,2013-07-28 00:00:00,2
T9546,29841,721F,16274,A1 King William Rd,2013-10-06 00:00:00,22
T9547,36291,411,10611,40P Andrew Smith Dr,2013-08-04 00:00:00,1
T9548,16877,254X,11969,28 Hanson Rd,2013-07-14 00:00:00,13
T9549,57140,300H,13270,145 Portrush Rd,2013-12-08 00:00:00,1
T9550,30904,835,12957,73 Main St,2013-11-10 00:00:00,7
T9551,5898,300,14955,29 Sturt Rd,2014-06-15 00:00:00,2
T9552,47459,263,14974,Zone D Marion Interchange,2014-01-05 00:00:00,1
T9553,11717,H32,16482,22E Military Rd,2014-04-13 00:00:00,6
T9554,57028,300,13630,152 Portrush Rd,2013-12-08 00:00:00,3
T9555,50618,H30S,16411,4 Henley Beach Rd,2013-11-24 00:00:00,1
T9556,10915,117,12413,32A West Lakes Bvd,2014-04-13 00:00:00,2
T9557,42218,N4,14479,17 Adelaide Tce,2013-07-07 00:00:00,31
T9558,49292,750,16981,107 Port Rd,2013-10-27 00:00:00,5
T9559,33980,118,12858,20  Crittenden Rd,2013-09-08 00:00:00,1
T9560,34687,150,12206,26 Port Rd,2013-07-21 00:00:00,2
T9561,9706,B10,13193,7 South Rd,2014-03-30 00:00:00,1
T9562,9259,B10,12983,25 Grange Rd,2014-04-27 00:00:00,4
T9563,6057,190,13483,S1 Pulteney St,2014-07-06 00:00:00,1
T9564,704,401,17279,72 Bolivar Rd,2014-06-22 00:00:00,2
T9565,50267,H22,16292,23 Military Rd,2013-11-17 00:00:00,1
T9566,64550,B10,13330,G3 Grenfell St,2013-12-08 00:00:00,13
T9567,57840,C1,10939,50 Golden Grove Rd,2013-10-13 00:00:00,8
T9568,1842,557,11352,Zone G Tea Tree Plaza Intercha,2013-11-10 00:00:00,6
T9569,50474,H30,12916,17 Arthur St,2013-07-07 00:00:00,1
T9570,64055,281,12096,Zone I Paradise Interchange,2014-01-12 00:00:00,1
T9571,9695,B10,13195,3A Magill Rd,2014-03-30 00:00:00,2
T9572,59077,M44,13457,W2 Grote St,2013-08-25 00:00:00,28
T9573,9139,503,11469,37 Helen Tce,2013-09-01 00:00:00,4
T9574,564,361,11735,34 Grand Junction Rd,2013-08-18 00:00:00,2
T9575,5654,100,12780,22A  Crittenden Rd,2014-03-16 00:00:00,1
T9576,3434,451,10111,72 Peachey Rd,2013-07-28 00:00:00,4
T9577,16679,251,12395,22 Torrens Rd,2013-07-14 00:00:00,2
T9578,200,722F,16000,60 Beach Rd,2014-05-11 00:00:00,1
T9579,4846,743,16115,53 Melsetter Rd,2013-09-29 00:00:00,1
T9580,48202,350,11565,Zone D Port Adelaide Interchan,2013-10-20 00:00:00,1
T9581,25435,404R,17507,39 Morgan St,2014-06-01 00:00:00,6
T9582,489,452,18166,79G Coventry Rd,2013-09-29 00:00:00,1
T9583,19620,861,13834,7 Glen Osmond Rd,2014-06-08 00:00:00,1
T9584,45554,168,13911,11A Streeters Rd,2013-08-11 00:00:00,2
T9585,45283,157,13536,Q1 Hutt St,2013-09-15 00:00:00,1
T9586,9575,203,11836,26 Hampstead Rd,2014-06-01 00:00:00,4
T9587,48328,500,11446,34A Walkleys Rd,2013-09-08 00:00:00,2
T9588,7662,287,16591,T1 North Tce,2014-04-20 00:00:00,1
T9589,27625,225X,13019,4 O'Connell St,2014-03-02 00:00:00,1
T9590,9276,B10,13161,11 Magill Rd,2014-06-22 00:00:00,1
T9591,12556,172,13279,R1 North Tce,2014-05-25 00:00:00,3
T9592,65013,720,14717,22 South Rd,2014-01-05 00:00:00,1
T9593,58356,G10,16275,Z2 King William St,2013-12-01 00:00:00,31
T9594,65258,719,14628,20 South Rd,2014-04-27 00:00:00,2
T9595,45163,150,11985,31 Port Rd,2013-12-08 00:00:00,4
T9596,45766,171,13576,K1 Hutt St,2013-10-13 00:00:00,1
T9597,10927,204,18196,25C The Strand,2014-01-05 00:00:00,7
T9598,31024,860F,15273,58 Mount Barker Rd,2013-09-15 00:00:00,1
T9599,13505,232,11904,33 Torrens Rd,2014-03-09 00:00:00,2
T9600,1603,196F,13725,1 Unley Rd,2014-01-12 00:00:00,1
T9601,50627,H30S,16408,3 Henley Beach Rd,2013-09-22 00:00:00,1
T9602,50201,H22,16388,11 The Parade,2013-11-24 00:00:00,1
T9603,27562,225,10933,40 Kesters Rd,2013-12-15 00:00:00,1
T9604,47656,281,12072,26 Pitman Rd,2013-11-10 00:00:00,1
T9605,53190,401,16679,49 / B Church St,2013-09-01 00:00:00,2
T9606,5630,100,13953,9C  Marion Rd,2014-06-15 00:00:00,2
T9607,37093,681,17523,Zone C Registry Rd Flinders Un,2013-08-25 00:00:00,76
T9608,58850,M44,13280,R2 North Tce,2013-08-04 00:00:00,2
T9609,10320,H20,14305,20 Anzac Hwy,2014-02-02 00:00:00,1
T9610,16223,M44,13277,I2 North Tce,2014-05-18 00:00:00,20
T9611,15044,G20,15235,32 Flagstaff Rd,2014-02-16 00:00:00,3
T9612,31253,864,15195,56 Mount Barker Rd,2013-09-15 00:00:00,12
T9613,15975,G10,14048,8 Goodwood Rd,2014-02-23 00:00:00,3
T9614,50589,H30C,17338,30 Stradbroke Rd,2013-09-22 00:00:00,4
T9615,27712,228F,11283,32 Main North Rd,2013-06-30 00:00:00,3
T9616,62772,286,13081,15 Hartley Rd,2014-01-05 00:00:00,2
T9617,49514,B10,13139,15 Magill Rd,2013-08-11 00:00:00,4
T9618,10317,H20,16363,18 The Parade,2014-06-29 00:00:00,20
T9619,64271,B10,13154,13 Magill Rd,2014-01-05 00:00:00,12
T9620,6590,230,16279,X2 King William St,2014-01-26 00:00:00,4
T9621,49682,B10,12971,23 Grange Rd,2013-09-22 00:00:00,2
T9622,16689,251,11815,27A Medika Bvd,2013-07-07 00:00:00,2
T9623,11316,H30C,13195,3A Magill Rd,2014-03-02 00:00:00,1
T9624,58533,G10A,13460,W3 Grote St,2013-08-11 00:00:00,1
T9625,5699,117,12780,22A  Crittenden Rd,2014-06-01 00:00:00,13
T9626,46071,174,12735,14 Payneham Rd,2013-08-04 00:00:00,1
T9627,4416,271,11572,36 Grand Junction Rd,2013-08-04 00:00:00,1
T9628,37228,682,15446,54 Heysen Dr,2013-09-29 00:00:00,1
T9629,11279,H30,13082,8A  Portrush Rd,2014-03-09 00:00:00,1
T9630,47781,287,13123,23 Valetta Rd,2013-08-25 00:00:00,5
T9631,58535,G10A,11796,23 Prospect Rd,2013-09-29 00:00:00,2
T9632,48772,721,15873,53 Main South Rd,2013-08-18 00:00:00,2
T9633,65182,734,15758,47A Pimpala Rd,2013-12-29 00:00:00,1
T9634,175,722F,15140,30 Main South Rd,2014-05-25 00:00:00,2
T9635,6153,171,13710,1 Glen Osmond Rd,2014-02-16 00:00:00,1
T9636,62841,749,16029,68 Beach Rd,2014-01-19 00:00:00,1
T9637,9255,B10,12988,26 Grange Rd,2014-07-06 00:00:00,3
T9638,56648,195,14908,33 Rosella Av,2013-11-24 00:00:00,6
T9639,10811,H22,16408,3 Henley Beach Rd,2014-02-02 00:00:00,2
T9640,50454,H30,16429,9 Henley Beach Rd,2013-11-03 00:00:00,4
T9641,45396,167,13341,T3 Grenfell St,2013-10-06 00:00:00,1
T9642,50138,H20,14381,21 Gordon St,2013-12-08 00:00:00,5
T9643,44751,117,11674,39 Church St,2014-01-12 00:00:00,1
T9644,16816,251,12245,Zone E Arndale Interchange,2013-12-08 00:00:00,8
T9645,5578,652,11507,43B Military Rd,2014-06-15 00:00:00,13
T9646,27521,224F,10453,52 Commercial Rd,2014-04-27 00:00:00,6
T9647,9451,H30,17340,31 Stradbroke Rd,2014-06-01 00:00:00,1
T9648,16394,M44,18491,V Currie Street,2014-04-06 00:00:00,5
T9649,6263,J1,13539,6B Sir Donald Bradman Dr,2014-05-25 00:00:00,3
T9650,58935,M44,16290,U2 Victoria Sq,2013-11-24 00:00:00,1
T9651,63724,725,16042,Zone H Noarlunga Centre Interc,2014-01-12 00:00:00,2
T9652,27334,222,11355,31 Main North Rd,2013-10-06 00:00:00,1
T9653,10874,W90M,14956,29A Sturt Rd,2014-06-29 00:00:00,1
T9654,15353,491,18328,116 Osprey Pde,2014-03-30 00:00:00,1
T9655,103,451,10023,77 Curtis Rd,2013-11-10 00:00:00,2
T9656,5898,300,12778,13  Payneham Rd,2014-04-27 00:00:00,7
T9657,65180,734,16020,66 Beach Rd,2014-05-18 00:00:00,1
T9658,17996,208,17193,26C The Promenade,2014-03-02 00:00:00,2
T9659,7646,287,13292,U1 North Tce,2014-06-15 00:00:00,8
T9660,20984,C1,12129,Zone C Paradise Interchange,2014-03-09 00:00:00,11
T9661,31326,864F,14673,25 Main St,2013-09-15 00:00:00,2
T9662,50443,H30,13373,Y2 Currie St,2013-11-24 00:00:00,4
T9663,6593,230,12191,26 Torrens Rd,2014-01-26 00:00:00,3
T9664,10064,208,12133,22 Rellum Rd,2014-03-02 00:00:00,2
T9665,7356,502,16600,39 Bridge Rd,2014-04-13 00:00:00,2
T9666,7101,190,14362,14D Edward St,2014-02-16 00:00:00,2
T9667,46076,174,13159,4 Payneham Rd,2013-10-06 00:00:00,1
T9668,17628,203,17820,42 Beovich Rd,2014-06-08 00:00:00,1
T9669,9249,B10,12971,23 Grange Rd,2014-02-02 00:00:00,15
T9670,10505,W90,14610,21 Beaumont St,2014-04-27 00:00:00,1
T9671,50872,J1,13539,6B Sir Donald Bradman Dr,2013-09-15 00:00:00,1
T9672,46003,172,17526,T2 North Tce,2013-10-13 00:00:00,10
T9673,14895,557,11968,30 Lower North East Rd,2014-05-25 00:00:00,1
T9674,9736,B10,13121,17 Magill Rd,2014-06-15 00:00:00,1
T9675,52735,228,12930,5 O'Connell St,2014-02-23 00:00:00,2
T9676,9551,202F,12875,7 Northcote Tce,2014-05-11 00:00:00,1
T9677,58882,M44,13300,Y2 King William St,2013-09-29 00:00:00,6
T9678,11557,248,14041,10 Anzac Hwy,2014-05-25 00:00:00,3
T9679,14316,178,12640,18 Montacute Rd,2014-03-02 00:00:00,1
T9680,52916,251,16279,X2 King William St,2013-11-10 00:00:00,13
T9681,28883,506,11258,46 Nelson Rd,2013-06-30 00:00:00,1
T9682,20933,645,14982,31 Sturt Rd,2014-05-04 00:00:00,2
T9683,29568,720,13970,7 South Rd,2013-11-17 00:00:00,8
T9684,11544,245,14802,28 Morphett Rd,2014-04-06 00:00:00,2
T9685,18572,251,11820,29 Medika Bvd,2014-04-06 00:00:00,1
T9686,64557,B10,13145,14 Magill Rd,2014-01-12 00:00:00,1
T9687,58947,M44,13954,7 Anzac Hwy,2013-07-28 00:00:00,2
T9688,62899,286,13093,18 Hartley Rd,2014-01-19 00:00:00,1
T9689,50189,H21,16387,11 The Parade,2013-09-01 00:00:00,2
T9690,12671,252,12123,25 Liberty Av,2014-02-02 00:00:00,4
T9691,13226,171,13758,3 Glen Osmond Rd,2014-03-02 00:00:00,7
T9692,48989,733,15901,55 Wheatsheaf Rd,2013-11-17 00:00:00,1
T9693,10699,142,13421,3 Kensington Rd,2014-06-22 00:00:00,2
T9694,44733,100P,14037,19  Portrush Rd,2013-12-01 00:00:00,4
T9695,10712,142,13399,9 Kensington Rd,2014-01-26 00:00:00,2
T9696,28662,442,10228,Zone A Elizabeth Interchange,2013-11-03 00:00:00,57
T9697,13381,G10,12378,15 Prospect Rd,2013-07-07 00:00:00,1
T9698,14164,273,13275,1 Frome Rd,2014-04-13 00:00:00,11
T9699,47576,281,12869,7 Walkerville Tce,2013-07-14 00:00:00,13
T9700,18124,239,11992,30 Days Rd,2014-04-27 00:00:00,1
T9701,18277,861,13834,7 Glen Osmond Rd,2014-05-18 00:00:00,2
T9702,27500,224F,17536,Zone B Mawson Central Intercha,2013-08-04 00:00:00,18
T9703,51761,W91C,18497,P1 Morphett Street,2013-08-11 00:00:00,3
T9704,17149,265,15178,37 Seacombe Rd,2013-11-24 00:00:00,3
T9705,16672,250,11810,29A Hanson Rd,2014-01-19 00:00:00,4
T9706,49582,B10,18492,Zone C West Lakes Interchange,2013-07-28 00:00:00,6
T9707,45496,168,14253,30 Tapleys Hill Rd,2013-08-25 00:00:00,4
T9708,2219,430,17287,59A Highfield Dr,2013-09-01 00:00:00,1
T9709,45524,168,13364,W3 Currie St,2013-11-17 00:00:00,2
T9710,254,400,10292,66 Bolivar Rd,2014-04-06 00:00:00,1
T9711,27493,224F,10232,Zone C Elizabeth Interchange,2013-10-06 00:00:00,7
T9712,15837,G20F,14333,13 Goodwood Rd,2014-03-23 00:00:00,6
T9713,6239,J1,13513,5B Sir Donald Bradman Dr,2014-02-09 00:00:00,2
T9714,52674,224,10335,55A Mofflin Rd,2014-03-02 00:00:00,2
T9715,27198,208,13546,Q1 King William St,2013-12-15 00:00:00,10
T9716,33921,117,13352,V1 Currie St,2013-09-15 00:00:00,12
T9717,19460,300,12228,19 Regency Rd,2014-05-04 00:00:00,4
T9718,37051,681,15437,50A Perry Barr Rd,2013-11-24 00:00:00,1
T9719,36397,411,17514,38 Shepherdson Rd,2014-06-29 00:00:00,7
T9720,50493,H30,13194,3A Magill Rd,2013-09-01 00:00:00,1
T9721,44885,141,13525,18 Hallett Rd,2013-09-29 00:00:00,1
T9722,1621,230,11731,34 Grand Junction Rd,2013-12-01 00:00:00,9
T9723,52770,235,12631,9A Churchill Rd,2013-08-25 00:00:00,1
T9724,13019,178,12691,16 Payneham Rd,2014-06-29 00:00:00,1
T9725,51557,W90,12403,27A Mcshane St,2013-08-11 00:00:00,2
T9726,29608,720H,14721,22 South Rd,2013-09-01 00:00:00,1
T9727,2533,208,12869,7 Walkerville Tce,2013-12-01 00:00:00,1
T9728,9993,203F,13639,A1 Anzac Hwy,2014-06-29 00:00:00,1
T9729,37151,682,15550,57 Young St,2013-09-08 00:00:00,1
T9730,27153,203F,12430,16 Hampstead Rd,2013-08-04 00:00:00,1
T9731,5650,100,13931,9B  Marion Rd,2014-04-27 00:00:00,1
T9732,57040,300,12195,20A Muller Rd,2013-10-20 00:00:00,2
T9733,20606,600B,15049,Zone A Flinders Medical Centre,2014-06-29 00:00:00,1
T9734,50449,H30,16445,25 Henley Beach Rd,2013-11-10 00:00:00,2
T9735,44880,140,13308,B1 East Tce,2013-11-03 00:00:00,1
T9736,50549,H30,16450,17 Henley Beach Rd,2013-09-22 00:00:00,1
T9737,64975,719,14776,23 South Rd,2014-03-30 00:00:00,2
T9738,7174,230,12315,21 Regency Rd,2014-05-11 00:00:00,1
T9739,12862,J8,12143,33B Tapleys Hill Rd,2014-03-16 00:00:00,2
T9740,5908,300,12924,139 Portrush Rd,2014-05-25 00:00:00,1
T9741,5574,624,12891,10 Payneham Rd,2014-05-18 00:00:00,20
T9742,22468,741,16047,Zone B Noarlunga Centre Interc,2014-06-08 00:00:00,13
T9743,9822,B11,13111,19 Magill Rd,2014-04-27 00:00:00,5
T9744,12878,W90,14573,20 Winston Av,2014-05-04 00:00:00,2
T9745,6720,178,12060,42 Lower Athelstone Rd,2014-03-16 00:00:00,2
T9746,33956,118,12858,20  Crittenden Rd,2013-07-21 00:00:00,2
T9747,56634,190B,13441,G1 Wakefield St,2013-09-01 00:00:00,5
T9748,11481,241,17557,21 Daws Rd,2014-05-11 00:00:00,5
T9749,56648,195,14737,22 Belair Rd,2013-10-06 00:00:00,4
T9750,50519,H30,13175,8 Magill Rd,2013-12-01 00:00:00,1
T9751,30582,743,17867,Zone D Noarlunga Centre Interc,2013-08-04 00:00:00,6
T9752,11891,167,13373,Y2 Currie St,2014-04-20 00:00:00,1
T9753,52714,228,11283,32 Main North Rd,2013-10-06 00:00:00,1
T9754,14226,177,12507,22 Reserve Rd,2014-04-20 00:00:00,7
T9755,13010,178,13445,U1 Wakefield St,2014-06-15 00:00:00,1
T9756,6903,501,11213,38 Montague Rd,2014-05-11 00:00:00,4
T9757,17159,265,13870,4 Anzac Hwy,2013-12-08 00:00:00,2
T9758,12886,W90,12503,25 Sycamore Tce,2014-06-08 00:00:00,1
T9759,10070,208,12195,20A Muller Rd,2014-02-23 00:00:00,2
